date,opposition,shirt,player,started,minutes
25/09/2015,Georgia,18,Ramiro Herrera,n,22
25/09/2015,Georgia,7,Juan Martín Fernandez Lobbe,y,65
25/09/2015,Georgia,9,Tomas Cubelli,y,58
25/09/2015,Georgia,11,Juan Imhoff,y,80
25/09/2015,Georgia,21,Martín Landajo,n,22
25/09/2015,Georgia,3,Nahuel Tetaz Chaparro,y,58
25/09/2015,Georgia,10,Nicolas Sanchez,y,65
25/09/2015,Georgia,15,Joaquin Tuculet,y,80
25/09/2015,Georgia,20,Pablo Matera,n,22
25/09/2015,Georgia,12,Juan Martín Hernández,y,36
25/09/2015,Georgia,22,Jeronimo de la Fuente,n,44
25/09/2015,Georgia,5,Tomas Lavanini,y,80
25/09/2015,Georgia,23,Lucas Gonzalez Amorosino,n,15
25/09/2015,Georgia,6,Juan Manuel Leguizamon,y,58
25/09/2015,Georgia,4,Matias Alemanno,y,80
25/09/2015,Georgia,16,Julian Montoya,n,17
25/09/2015,Georgia,14,Santiago Cordero,y,80
25/09/2015,Georgia,19,Javier Ortega Desio,n,15
25/09/2015,Georgia,17,Lucas Noguera,n,12
25/09/2015,Georgia,2,Agustín Creevy,y,63
04/10/2015,Tonga,20,Facundo Isa,n,29
04/10/2015,Tonga,1,Marcos Ayerza,y,65
04/10/2015,Tonga,3,Ramiro Herrera,y,65
04/10/2015,Tonga,7,Juan Martín Fernandez Lobbe,y,80
04/10/2015,Tonga,21,Tomas Cubelli,n,15
04/10/2015,Tonga,11,Juan Imhoff,y,58
04/10/2015,Tonga,13,Matias Moroni,y,70
04/10/2015,Tonga,9,Martín Landajo,y,65
04/10/2015,Tonga,10,Nicolas Sanchez,y,80
04/10/2015,Tonga,15,Joaquin Tuculet,y,80
04/10/2015,Tonga,6,Pablo Matera,y,80
04/10/2015,Tonga,12,Jeronimo de la Fuente,y,80
04/10/2015,Tonga,5,Tomas Lavanini,y,80
04/10/2015,Tonga,8,Leonardo Senatore,y,51
04/10/2015,Tonga,22,Santiago Gonzalez Iglesias,n,10
04/10/2015,Tonga,4,Guido Petti Pagadizabal,y,65
04/10/2015,Tonga,18,Juan Pablo Orlandi,n,15
04/10/2015,Tonga,19,Matias Alemanno,n,15
04/10/2015,Tonga,16,Julian Montoya,n,15
04/10/2015,Tonga,14,Santiago Cordero,y,80
04/10/2015,Tonga,17,Lucas Noguera,n,15
04/10/2015,Tonga,23,Horacio Agulla,n,22
04/10/2015,Tonga,2,Agustín Creevy,y,65
11/10/2015,Namibia,8,Facundo Isa,y,80
11/10/2015,Namibia,22,Marcelo Bosch,n,29
11/10/2015,Namibia,17,Marcos Ayerza,n,0
11/10/2015,Namibia,18,Ramiro Herrera,n,27
11/10/2015,Namibia,20,Juan Martín Fernandez Lobbe,n,20
11/10/2015,Namibia,21,Tomas Cubelli,n,27
11/10/2015,Namibia,23,Juan Imhoff,n,15
11/10/2015,Namibia,14,Matias Moroni,y,80
11/10/2015,Namibia,9,Martín Landajo,y,53
11/10/2015,Namibia,6,Pablo Matera,y,50
11/10/2015,Namibia,10,Juan Martín Hernández,y,51
11/10/2015,Namibia,19,Leonardo Senatore,n,30
11/10/2015,Namibia,13,Santiago Gonzalez Iglesias,y,65
11/10/2015,Namibia,15,Lucas Gonzalez Amorosino,y,80
11/10/2015,Namibia,4,Guido Petti Pagadizabal,y,80
11/10/2015,Namibia,3,Juan Pablo Orlandi,y,53
11/10/2015,Namibia,5,Matias Alemanno,y,60
11/10/2015,Namibia,2,Julian Montoya,y,70
11/10/2015,Namibia,7,Javier Ortega Desio,y,80
11/10/2015,Namibia,1,Lucas Noguera,y,80
11/10/2015,Namibia,11,Horacio Agulla,y,80
11/10/2015,Namibia,12,Juan Pablo Socino,y,80
11/10/2015,Namibia,16,Agustín Creevy,n,10
18/10/2015,Ireland,20,Facundo Isa,n,30
18/10/2015,Ireland,1,Marcos Ayerza,y,67
18/10/2015,Ireland,3,Ramiro Herrera,y,72
18/10/2015,Ireland,7,Juan Martín Fernandez Lobbe,y,80
18/10/2015,Ireland,21,Tomas Cubelli,n,28
18/10/2015,Ireland,11,Juan Imhoff,y,80
18/10/2015,Ireland,13,Matias Moroni,y,68
18/10/2015,Ireland,9,Martín Landajo,y,52
18/10/2015,Ireland,10,Nicolas Sanchez,y,80
18/10/2015,Ireland,15,Joaquin Tuculet,y,80
18/10/2015,Ireland,6,Pablo Matera,y,80
18/10/2015,Ireland,12,Juan Martín Hernández,y,80
18/10/2015,Ireland,22,Jeronimo de la Fuente,n,12
18/10/2015,Ireland,5,Tomas Lavanini,y,80
18/10/2015,Ireland,8,Leonardo Senatore,y,46
18/10/2015,Ireland,23,Lucas Gonzalez Amorosino,n,0
18/10/2015,Ireland,4,Guido Petti Pagadizabal,y,60
18/10/2015,Ireland,18,Juan Pablo Orlandi,n,13
18/10/2015,Ireland,19,Matias Alemanno,n,20
18/10/2015,Ireland,16,Julian Montoya,n,25
18/10/2015,Ireland,14,Santiago Cordero,y,80
18/10/2015,Ireland,17,Lucas Noguera,n,13
18/10/2015,Ireland,2,Agustín Creevy,y,55
25/10/2015,Australia,18,Juan Figallo,n,19
25/10/2015,Australia,20,Facundo Isa,n,32
25/10/2015,Australia,13,Marcelo Bosch,y,80
25/10/2015,Australia,1,Marcos Ayerza,y,61
25/10/2015,Australia,3,Ramiro Herrera,y,61
25/10/2015,Australia,7,Juan Martín Fernandez Lobbe,y,80
25/10/2015,Australia,21,Tomas Cubelli,n,24
25/10/2015,Australia,11,Juan Imhoff,y,17
25/10/2015,Australia,9,Martín Landajo,y,56
25/10/2015,Australia,10,Nicolas Sanchez,y,80
25/10/2015,Australia,15,Joaquin Tuculet,y,80
25/10/2015,Australia,6,Pablo Matera,y,80
25/10/2015,Australia,12,Juan Martín Hernández,y,44
25/10/2015,Australia,22,Jeronimo de la Fuente,n,36
25/10/2015,Australia,5,Tomas Lavanini,y,80
25/10/2015,Australia,8,Leonardo Senatore,y,48
25/10/2015,Australia,23,Lucas Gonzalez Amorosino,n,63
25/10/2015,Australia,4,Guido Petti Pagadizabal,y,58
25/10/2015,Australia,19,Matias Alemanno,n,22
25/10/2015,Australia,16,Julian Montoya,n,50
25/10/2015,Australia,14,Santiago Cordero,y,80
25/10/2015,Australia,17,Lucas Noguera,n,19
25/10/2015,Australia,2,Agustín Creevy,y,30
30/10/2015,South Africa,1,Juan Figallo,y,60
30/10/2015,South Africa,20,Facundo Isa,n,28
30/10/2015,South Africa,3,Ramiro Herrera,y,55
30/10/2015,South Africa,7,Juan Martín Fernandez Lobbe,y,52
30/10/2015,South Africa,9,Tomas Cubelli,y,52
30/10/2015,South Africa,13,Matias Moroni,y,80
