date,opposition,shirt,player,started,minutes
27/06/2025,Namibia,20,Lorenzo Cannone,n,21
27/06/2025,Namibia,9,Alessandro Fusco,y,53
27/06/2025,Namibia,4,Niccolo Cannone,y,80
27/06/2025,Namibia,17,Mirco Spagnolo,n,27
27/06/2025,Namibia,10,Giacomo Da Re,y,80
27/06/2025,Namibia,21,Stephen Varney,n,27
27/06/2025,Namibia,1,Danilo Fischetti,y,53
27/06/2025,Namibia,16,Tommaso Di Bartolomeo,n,27
27/06/2025,Namibia,23,Mirko Belloni,n,10
27/06/2025,Namibia,7,Manuel Zuliani,y,59
27/06/2025,Namibia,2,Giacomo Nicotera,y,53
27/06/2025,Namibia,14,Paolo Odogwu,y,70
27/06/2025,Namibia,22,Giulio Bertaccini,n,27
27/06/2025,Namibia,11,Simone Gesi,y,80
27/06/2025,Namibia,18,Muhamed Hasa,n,76
27/06/2025,Namibia,6,Sebastian Negri,y,80
27/06/2025,Namibia,19,Andrea Zambonin,n,27
27/06/2025,Namibia,3,Marco Riccioni,y,4
27/06/2025,Namibia,13,Tommaso Menoncello,y,80
05/07/2025,South Africa,16,Pablo Dimcheff,n,18
05/07/2025,South Africa,20,Ross Vintcent,n,32
05/07/2025,South Africa,15,Jacopo Trulla,y,80
05/07/2025,South Africa,12,Marco Zanon,y,74
05/07/2025,South Africa,8,Lorenzo Cannone,y,48
05/07/2025,South Africa,3,Simone Ferrari,y,45
05/07/2025,South Africa,9,Alessandro Fusco,y,54
05/07/2025,South Africa,4,Niccolo Cannone,y,80
05/07/2025,South Africa,17,Mirco Spagnolo,n,26
05/07/2025,South Africa,10,Giacomo Da Re,y,80
05/07/2025,South Africa,1,Danilo Fischetti,y,54
05/07/2025,South Africa,2,Tommaso Di Bartolomeo,y,62
05/07/2025,South Africa,7,Manuel Zuliani,y,58
05/07/2025,South Africa,6,Alessandro Izekor,y,80
05/07/2025,South Africa,23,Giulio Bertaccini,n,6
05/07/2025,South Africa,11,Simone Gesi,y,80
05/07/2025,South Africa,22,Alessandro Garbisi,n,26
05/07/2025,South Africa,18,Muhamed Hasa,n,26
05/07/2025,South Africa,5,Andrea Zambonin,y,62
05/07/2025,South Africa,19,Matteo Canali,n,18
05/07/2025,South Africa,21,David Odiase,n,22
05/07/2025,South Africa,14,Louis Lynagh,y,80
05/07/2025,South Africa,13,Tommaso Menoncello,y,80
12/07/2025,South Africa,16,Pablo Dimcheff,n,28
12/07/2025,South Africa,8,Ross Vintcent,y,80
12/07/2025,South Africa,11,Jacopo Trulla,y,17
12/07/2025,South Africa,12,Marco Zanon,y,80
12/07/2025,South Africa,3,Simone Ferrari,y,52
12/07/2025,South Africa,4,Niccolo Cannone,y,80
12/07/2025,South Africa,17,Mirco Spagnolo,n,17
12/07/2025,South Africa,10,Giacomo Da Re,y,80
12/07/2025,South Africa,22,Stephen Varney,n,13
12/07/2025,South Africa,1,Danilo Fischetti,y,63
12/07/2025,South Africa,2,Tommaso Di Bartolomeo,y,52
12/07/2025,South Africa,15,Mirko Belloni,y,80
12/07/2025,South Africa,7,Manuel Zuliani,y,70
12/07/2025,South Africa,20,Alessandro Izekor,n,20
12/07/2025,South Africa,23,Giulio Bertaccini,n,63
12/07/2025,South Africa,9,Alessandro Garbisi,y,67
12/07/2025,South Africa,18,Muhamed Hasa,n,28
12/07/2025,South Africa,6,Sebastian Negri,y,60
12/07/2025,South Africa,5,Andrea Zambonin,y,63
12/07/2025,South Africa,19,Matteo Canali,n,17
12/07/2025,South Africa,21,David Odiase,n,10
12/07/2025,South Africa,14,Louis Lynagh,y,80
12/07/2025,South Africa,13,Tommaso Menoncello,y,80
08/11/2025,Australia,15,Ange Capuozzo,y,80
08/11/2025,Australia,6,Ross Vintcent,y,70
08/11/2025,Australia,23,Leonardo Marin,n,0
08/11/2025,Australia,19,Federico Ruzza,n,10
08/11/2025,Australia,8,Lorenzo Cannone,y,80
08/11/2025,Australia,3,Simone Ferrari,y,50
08/11/2025,Australia,4,Niccolo Cannone,y,80
08/11/2025,Australia,17,Mirco Spagnolo,n,17
08/11/2025,Australia,22,Tommaso Allan,n,0
08/11/2025,Australia,9,Stephen Varney,y,68
08/11/2025,Australia,1,Danilo Fischetti,y,63
08/11/2025,Australia,16,Tommaso Di Bartolomeo,n,13
08/11/2025,Australia,7,Manuel Zuliani,y,68
08/11/2025,Australia,2,Giacomo Nicotera,y,68
08/11/2025,Australia,10,Paolo Garbisi,y,80
08/11/2025,Australia,13,Juan Ignacio Brex,y,80
08/11/2025,Australia,20,Alessandro Izekor,n,13
08/11/2025,Australia,11,Montanna Ioane,y,80
08/11/2025,Australia,21,Martin Page-Relo,n,13
08/11/2025,Australia,5,Andrea Zambonin,y,80
08/11/2025,Australia,18,Marco Riccioni,n,30
08/11/2025,Australia,14,Louis Lynagh,y,80
08/11/2025,Australia,12,Tommaso Menoncello,y,80
15/11/2025,South Africa,15,Ange Capuozzo,y,80
15/11/2025,South Africa,20,Riccardo Favretto,n,27
15/11/2025,South Africa,6,Ross Vintcent,y,53
15/11/2025,South Africa,19,Federico Ruzza,n,30
15/11/2025,South Africa,8,Lorenzo Cannone,y,80
15/11/2025,South Africa,18,Simone Ferrari,n,0
15/11/2025,South Africa,4,Niccolo Cannone,y,73
15/11/2025,South Africa,17,Mirco Spagnolo,n,12
15/11/2025,South Africa,23,Tommaso Allan,n,15
15/11/2025,South Africa,9,Stephen Varney,y,65
15/11/2025,South Africa,1,Danilo Fischetti,y,68
15/11/2025,South Africa,16,Tommaso Di Bartolomeo,n,24
15/11/2025,South Africa,7,Manuel Zuliani,y,80
15/11/2025,South Africa,2,Giacomo Nicotera,y,56
15/11/2025,South Africa,10,Paolo Garbisi,y,80
15/11/2025,South Africa,13,Juan Ignacio Brex,y,80
15/11/2025,South Africa,11,Montanna Ioane,y,65
15/11/2025,South Africa,22,Martin Page-Relo,n,15
15/11/2025,South Africa,5,Andrea Zambonin,y,50
15/11/2025,South Africa,3,Marco Riccioni,y,48
15/11/2025,South Africa,21,David Odiase,n,7
15/11/2025,South Africa,14,Louis Lynagh,y,80
15/11/2025,South Africa,12,Tommaso Menoncello,y,80
22/11/2025,Chile,15,Ange Capuozzo,y,80
22/11/2025,Chile,16,Pablo Dimcheff,n,27
22/11/2025,Chile,12,Leonardo Marin,y,80
22/11/2025,Chile,5,Federico Ruzza,y,80
22/11/2025,Chile,8,Lorenzo Cannone,y,80
22/11/2025,Chile,3,Simone Ferrari,y,63
22/11/2025,Chile,7,Michele Lamaro,y,54
22/11/2025,Chile,4,Niccolo Cannone,y,73
22/11/2025,Chile,23,Edoardo Todaro,n,8
22/11/2025,Chile,10,Giacomo Da Re,y,71
22/11/2025,Chile,17,Danilo Fischetti,n,33
22/11/2025,Chile,18,Giosue Zilocchi,n,17
22/11/2025,Chile,19,Enoch Opoku Gyamfi,n,7
22/11/2025,Chile,2,Tommaso Di Bartolomeo,y,42
22/11/2025,Chile,14,Mirko Belloni,y,80
22/11/2025,Chile,20,Manuel Zuliani,n,17
22/11/2025,Chile,22,Juan Ignacio Brex,n,17
22/11/2025,Chile,6,Alessandro Izekor,y,56
22/11/2025,Chile,9,Alessandro Garbisi,y,48
22/11/2025,Chile,1,Muhamed Hasa,y,47
22/11/2025,Chile,11,Montanna Ioane,y,72
22/11/2025,Chile,21,Martin Page-Relo,n,32
22/11/2025,Chile,13,Tommaso Menoncello,y,63
07/02/2026,Scotland,20,Riccardo Favretto,n,26
07/02/2026,Scotland,15,Leonardo Marin,y,73
07/02/2026,Scotland,19,Federico Ruzza,n,12
07/02/2026,Scotland,23,Lorenzo Pani,n,7
07/02/2026,Scotland,8,Lorenzo Cannone,y,80
07/02/2026,Scotland,3,Simone Ferrari,y,59
07/02/2026,Scotland,9,Alessandro Fusco,y,61
07/02/2026,Scotland,6,Michele Lamaro,y,68
07/02/2026,Scotland,4,Niccolo Cannone,y,80
07/02/2026,Scotland,17,Mirco Spagnolo,n,22
07/02/2026,Scotland,22,Giacomo Da Re,n,0
07/02/2026,Scotland,1,Danilo Fischetti,y,59
07/02/2026,Scotland,16,Tommaso Di Bartolomeo,n,22
07/02/2026,Scotland,7,Manuel Zuliani,y,67
07/02/2026,Scotland,2,Giacomo Nicotera,y,59
07/02/2026,Scotland,10,Paolo Garbisi,y,80
07/02/2026,Scotland,13,Juan Ignacio Brex,y,80
07/02/2026,Scotland,21,Alessandro Garbisi,n,19
07/02/2026,Scotland,18,Muhamed Hasa,n,22
07/02/2026,Scotland,11,Montanna Ioane,y,80
07/02/2026,Scotland,5,Andrea Zambonin,y,69
07/02/2026,Scotland,14,Louis Lynagh,y,80
07/02/2026,Scotland,12,Tommaso Menoncello,y,80
14/02/2026,Ireland,20,Riccardo Favretto,n,14
14/02/2026,Ireland,12,Leonardo Marin,y,66
14/02/2026,Ireland,19,Federico Ruzza,n,20
14/02/2026,Ireland,15,Lorenzo Pani,y,80
14/02/2026,Ireland,8,Lorenzo Cannone,y,66
14/02/2026,Ireland,3,Simone Ferrari,y,59
14/02/2026,Ireland,9,Alessandro Fusco,y,62
14/02/2026,Ireland,6,Michele Lamaro,y,80
14/02/2026,Ireland,4,Niccolo Cannone,y,66
14/02/2026,Ireland,17,Mirco Spagnolo,n,21
14/02/2026,Ireland,1,Danilo Fischetti,y,59
14/02/2026,Ireland,16,Tommaso Di Bartolomeo,n,21
14/02/2026,Ireland,7,Manuel Zuliani,y,80
14/02/2026,Ireland,2,Giacomo Nicotera,y,59
14/02/2026,Ireland,23,Paolo Odogwu,n,14
14/02/2026,Ireland,10,Paolo Garbisi,y,80
14/02/2026,Ireland,22,Alessandro Garbisi,n,18
14/02/2026,Ireland,18,Muhamed Hasa,n,21
14/02/2026,Ireland,11,Montanna Ioane,y,80
14/02/2026,Ireland,5,Andrea Zambonin,y,60
14/02/2026,Ireland,21,David Odiase,n,14
14/02/2026,Ireland,14,Louis Lynagh,y,80
14/02/2026,Ireland,13,Tommaso Menoncello,y,80
22/02/2026,France,15,Ange Capuozzo,y,72
22/02/2026,France,16,Pablo Dimcheff,n,26
22/02/2026,France,20,Riccardo Favretto,n,26
22/02/2026,France,12,Leonardo Marin,y,80
22/02/2026,France,19,Federico Ruzza,n,26
22/02/2026,France,8,Lorenzo Cannone,y,80
22/02/2026,France,3,Simone Ferrari,y,54
22/02/2026,France,9,Alessandro Fusco,y,59
22/02/2026,France,6,Michele Lamaro,y,80
22/02/2026,France,4,Niccolo Cannone,y,54
22/02/2026,France,17,Mirco Spagnolo,n,26
22/02/2026,France,1,Danilo Fischetti,y,54
22/02/2026,France,18,Giosue Zilocchi,n,26
22/02/2026,France,7,Manuel Zuliani,y,80
22/02/2026,France,2,Giacomo Nicotera,y,54
22/02/2026,France,23,Paolo Odogwu,n,12
22/02/2026,France,10,Paolo Garbisi,y,80
22/02/2026,France,22,Alessandro Garbisi,n,21
22/02/2026,France,11,Montanna Ioane,y,68
22/02/2026,France,5,Andrea Zambonin,y,54
22/02/2026,France,21,David Odiase,n,8
22/02/2026,France,14,Louis Lynagh,y,80
22/02/2026,France,13,Tommaso Menoncello,y,80
07/03/2026,England,20,Riccardo Favretto,n,7
07/03/2026,England,22,Leonardo Marin,n,29
07/03/2026,England,19,Federico Ruzza,n,30
07/03/2026,England,15,Lorenzo Pani,y,73
07/03/2026,England,8,Lorenzo Cannone,y,80
07/03/2026,England,3,Simone Ferrari,y,51
07/03/2026,England,21,Alessandro Fusco,n,29
07/03/2026,England,6,Michele Lamaro,y,80
07/03/2026,England,4,Niccolo Cannone,y,80
07/03/2026,England,17,Mirco Spagnolo,n,22
07/03/2026,England,23,Tommaso Allan,n,7
07/03/2026,England,1,Danilo Fischetti,y,58
07/03/2026,England,16,Tommaso Di Bartolomeo,n,17
07/03/2026,England,7,Manuel Zuliani,y,73
07/03/2026,England,2,Giacomo Nicotera,y,63
07/03/2026,England,10,Paolo Garbisi,y,80
07/03/2026,England,13,Juan Ignacio Brex,y,51
07/03/2026,England,9,Alessandro Garbisi,y,51
07/03/2026,England,18,Muhamed Hasa,n,29
07/03/2026,England,11,Montanna Ioane,y,80
07/03/2026,England,5,Andrea Zambonin,y,50
07/03/2026,England,14,Louis Lynagh,y,80
07/03/2026,England,12,Tommaso Menoncello,y,80
14/03/2026,Wales,19,Riccardo Favretto,n,10
14/03/2026,Wales,22,Leonardo Marin,n,10
14/03/2026,Wales,5,Federico Ruzza,y,80
14/03/2026,Wales,15,Lorenzo Pani,y,63
14/03/2026,Wales,8,Lorenzo Cannone,y,63
14/03/2026,Wales,9,Alessandro Fusco,y,53
14/03/2026,Wales,6,Michele Lamaro,y,80
14/03/2026,Wales,4,Niccolo Cannone,y,70
14/03/2026,Wales,17,Mirco Spagnolo,n,35
14/03/2026,Wales,23,Tommaso Allan,n,17
14/03/2026,Wales,21,Stephen Varney,n,27
14/03/2026,Wales,1,Danilo Fischetti,y,45
14/03/2026,Wales,18,Giosue Zilocchi,n,35
14/03/2026,Wales,16,Tommaso Di Bartolomeo,n,15
14/03/2026,Wales,7,Manuel Zuliani,y,80
14/03/2026,Wales,2,Giacomo Nicotera,y,65
14/03/2026,Wales,10,Paolo Garbisi,y,80
14/03/2026,Wales,13,Juan Ignacio Brex,y,70
14/03/2026,Wales,3,Muhamed Hasa,y,45
14/03/2026,Wales,11,Montanna Ioane,y,80
14/03/2026,Wales,20,David Odiase,n,17
14/03/2026,Wales,14,Louis Lynagh,y,80
14/03/2026,Wales,12,Tommaso Menoncello,y,80
04/07/2026,Japan,19,Riccardo Favretto,n,13
04/07/2026,Japan,20,Ross Vintcent,n,32
04/07/2026,Japan,14,Malik Faissal,y,80
04/07/2026,Japan,22,Leonardo Marin,n,20
04/07/2026,Japan,15,Lorenzo Pani,y,12
04/07/2026,Japan,8,Lorenzo Cannone,y,80
04/07/2026,Japan,21,Alessandro Fusco,n,20
04/07/2026,Japan,7,Michele Lamaro,y,80
04/07/2026,Japan,4,Niccolo Cannone,y,67
04/07/2026,Japan,17,Mirco Spagnolo,n,20
04/07/2026,Japan,23,Tommaso Allan,n,68
04/07/2026,Japan,6,Alessandro Ortombina,y,48
04/07/2026,Japan,9,Stephen Varney,y,60
04/07/2026,Japan,1,Danilo Fischetti,y,60
04/07/2026,Japan,16,Gianmarco Lucchesi,n,32
04/07/2026,Japan,2,Tommaso Di Bartolomeo,y,48
04/07/2026,Japan,10,Paolo Garbisi,y,80
04/07/2026,Japan,13,Juan Ignacio Brex,y,60
04/07/2026,Japan,18,Muhamed Hasa,n,20
04/07/2026,Japan,11,Montanna Ioane,y,80
04/07/2026,Japan,5,Andrea Zambonin,y,80
04/07/2026,Japan,3,Marco Riccioni,y,60
04/07/2026,Japan,12,Tommaso Menoncello,y,80
11/07/2026,New Zealand,21,Riccardo Favretto,n,37
11/07/2026,New Zealand,6,Ross Vintcent,y,71
11/07/2026,New Zealand,14,Malik Faissal,y,40
11/07/2026,New Zealand,23,Leonardo Marin,n,40
11/07/2026,New Zealand,20,Federico Ruzza,n,17
11/07/2026,New Zealand,8,Lorenzo Cannone,y,43
11/07/2026,New Zealand,19,Giulio Marini,n,31
11/07/2026,New Zealand,7,Michele Lamaro,y,58
11/07/2026,New Zealand,4,Niccolo Cannone,y,80
11/07/2026,New Zealand,17,Mirco Spagnolo,n,25
11/07/2026,New Zealand,15,Tommaso Allan,y,58
11/07/2026,New Zealand,9,Stephen Varney,y,80
11/07/2026,New Zealand,1,Danilo Fischetti,y,55
11/07/2026,New Zealand,16,Gianmarco Lucchesi,n,25
11/07/2026,New Zealand,2,Tommaso Di Bartolomeo,y,55
11/07/2026,New Zealand,10,Paolo Garbisi,y,80
11/07/2026,New Zealand,13,Juan Ignacio Brex,y,80
11/07/2026,New Zealand,22,Alessandro Garbisi,n,22
11/07/2026,New Zealand,18,Muhamed Hasa,n,17
11/07/2026,New Zealand,5,Andrea Zambonin,y,63
11/07/2026,New Zealand,3,Marco Riccioni,y,63
11/07/2026,New Zealand,11,Louis Lynagh,y,80
11/07/2026,New Zealand,12,Tommaso Menoncello,y,80
18/07/2026,Australia,16,Pablo Dimcheff,n,27
18/07/2026,Australia,6,Riccardo Favretto,y,80
18/07/2026,Australia,8,Ross Vintcent,y,80
18/07/2026,Australia,23,Leonardo Marin,n,16
18/07/2026,Australia,5,Federico Ruzza,y,58
18/07/2026,Australia,15,Lorenzo Pani,y,64
18/07/2026,Australia,21,Alessandro Fusco,n,19
18/07/2026,Australia,4,Giulio Marini,y,80
18/07/2026,Australia,18,Ion Neculai,n,25
18/07/2026,Australia,7,Michele Lamaro,y,68
18/07/2026,Australia,20,Alessandro Ortombina,n,12
18/07/2026,Australia,22,Giacomo Da Re,n,27
18/07/2026,Australia,17,Danilo Fischetti,n,34
18/07/2026,Australia,2,Gianmarco Lucchesi,y,53
18/07/2026,Australia,12,Paolo Odogwu,y,80
18/07/2026,Australia,10,Paolo Garbisi,y,53
18/07/2026,Australia,13,Juan Ignacio Brex,y,80
18/07/2026,Australia,9,Alessandro Garbisi,y,61
18/07/2026,Australia,1,Muhamed Hasa,y,46
18/07/2026,Australia,11,Montanna Ioane,y,80
18/07/2026,Australia,19,Andrea Zambonin,n,22
18/07/2026,Australia,3,Marco Riccioni,y,55
18/07/2026,Australia,14,Louis Lynagh,y,80
