date,opposition,shirt,player,started,minutes
15/08/2015,Australia,18,Nepo Laulala,n,17
15/08/2015,Australia,21,TJ Perenara,n,13
15/08/2015,Australia,8,Kieran Read,y,80
15/08/2015,Australia,20,Sam Cane,n,16
15/08/2015,Australia,13,Conrad Smith,y,68
15/08/2015,Australia,10,Daniel Carter,y,80
15/08/2015,Australia,12,Ma'a Nonu,y,80
15/08/2015,Australia,17,Wyatt Crockett,n,28
15/08/2015,Australia,14,Nehe Milner-Skudder,y,52
20/09/2015,Argentina,23,Sonny Bill Williams,n,35
20/09/2015,Argentina,1,Tony Woodcock,y,45
20/09/2015,Argentina,3,Owen Franks,y,50
20/09/2015,Argentina,5,Samuel Whitelock,y,80
20/09/2015,Argentina,4,Brodie Retallick,y,71
20/09/2015,Argentina,15,Ben Smith,y,80
20/09/2015,Argentina,16,Keven Mealamu,n,12
20/09/2015,Argentina,11,Julian Savea,y,80
20/09/2015,Argentina,6,Jerome Kaino,y,64
20/09/2015,Argentina,2,Dane Coles,y,68
20/09/2015,Argentina,18,Charlie Faumuina,n,30
20/09/2015,Argentina,7,Richie McCaw,y,80
20/09/2015,Argentina,9,Aaron Smith,y,68
20/09/2015,Argentina,19,Victor Vito,n,9
20/09/2015,Argentina,21,TJ Perenara,n,12
20/09/2015,Argentina,8,Kieran Read,y,80
20/09/2015,Argentina,20,Sam Cane,n,16
20/09/2015,Argentina,13,Conrad Smith,y,80
20/09/2015,Argentina,22,Beauden Barrett,n,30
20/09/2015,Argentina,10,Daniel Carter,y,80
20/09/2015,Argentina,12,Ma'a Nonu,y,45
20/09/2015,Argentina,17,Wyatt Crockett,n,35
20/09/2015,Argentina,14,Nehe Milner-Skudder,y,50
24/09/2015,Namibia,15,Colin Slade,y,52
24/09/2015,Namibia,12,Sonny Bill Williams,y,62
24/09/2015,Namibia,2,Codie Taylor,y,80
24/09/2015,Namibia,18,Tony Woodcock,n,0
24/09/2015,Namibia,21,Tawera Kerr-Barlow,n,32
24/09/2015,Namibia,5,Samuel Whitelock,y,52
24/09/2015,Namibia,23,Ben Smith,n,28
24/09/2015,Namibia,4,Luke Romano,y,80
24/09/2015,Namibia,16,Keven Mealamu,n,0
24/09/2015,Namibia,11,Julian Savea,y,80
24/09/2015,Namibia,13,Malakai Fekitoa,y,80
24/09/2015,Namibia,6,Jerome Kaino,y,62
24/09/2015,Namibia,3,Charlie Faumuina,y,63
24/09/2015,Namibia,20,Richie McCaw,n,18
24/09/2015,Namibia,1,Ben Franks,y,80
24/09/2015,Namibia,8,Victor Vito,y,80
24/09/2015,Namibia,9,TJ Perenara,y,48
24/09/2015,Namibia,19,Kieran Read,n,28
24/09/2015,Namibia,7,Sam Cane,y,80
24/09/2015,Namibia,10,Beauden Barrett,y,80
24/09/2015,Namibia,22,Ma'a Nonu,n,18
24/09/2015,Namibia,17,Wyatt Crockett,n,17
24/09/2015,Namibia,14,Nehe Milner-Skudder,y,80
02/10/2015,Georgia,12,Sonny Bill Williams,y,73
02/10/2015,Georgia,17,Tony Woodcock,n,20
02/10/2015,Georgia,18,Owen Franks,n,20
02/10/2015,Georgia,21,Tawera Kerr-Barlow,n,10
02/10/2015,Georgia,5,Samuel Whitelock,y,80
02/10/2015,Georgia,4,Brodie Retallick,y,80
02/10/2015,Georgia,15,Ben Smith,y,80
02/10/2015,Georgia,16,Keven Mealamu,n,9
02/10/2015,Georgia,11,Julian Savea,y,80
02/10/2015,Georgia,23,Malakai Fekitoa,n,28
02/10/2015,Georgia,14,Waisake Naholo,y,52
02/10/2015,Georgia,6,Jerome Kaino,y,80
02/10/2015,Georgia,2,Dane Coles,y,71
02/10/2015,Georgia,3,Charlie Faumuina,y,60
02/10/2015,Georgia,7,Richie McCaw,y,61
02/10/2015,Georgia,9,Aaron Smith,y,70
02/10/2015,Georgia,19,Victor Vito,n,24
02/10/2015,Georgia,22,TJ Perenara,n,0
02/10/2015,Georgia,8,Kieran Read,y,80
02/10/2015,Georgia,20,Sam Cane,n,19
02/10/2015,Georgia,13,Conrad Smith,y,63
02/10/2015,Georgia,10,Daniel Carter,y,80
02/10/2015,Georgia,1,Wyatt Crockett,y,60
09/10/2015,Tonga,23,Sonny Bill Williams,n,18
09/10/2015,Tonga,1,Tony Woodcock,y,42
09/10/2015,Tonga,3,Owen Franks,y,62
09/10/2015,Tonga,20,Liam Messam,n,14
09/10/2015,Tonga,21,Tawera Kerr-Barlow,n,8
09/10/2015,Tonga,5,Samuel Whitelock,y,66
09/10/2015,Tonga,19,Brodie Retallick,n,31
09/10/2015,Tonga,15,Ben Smith,y,80
09/10/2015,Tonga,4,Luke Romano,y,49
09/10/2015,Tonga,16,Keven Mealamu,n,14
09/10/2015,Tonga,11,Waisake Naholo,y,57
09/10/2015,Tonga,6,Jerome Kaino,y,80
09/10/2015,Tonga,2,Dane Coles,y,66
09/10/2015,Tonga,9,Aaron Smith,y,72
09/10/2015,Tonga,18,Ben Franks,n,18
09/10/2015,Tonga,8,Kieran Read,y,80
09/10/2015,Tonga,7,Sam Cane,y,80
09/10/2015,Tonga,13,Conrad Smith,y,62
09/10/2015,Tonga,22,Beauden Barrett,n,23
09/10/2015,Tonga,10,Daniel Carter,y,80
09/10/2015,Tonga,12,Ma'a Nonu,y,80
09/10/2015,Tonga,17,Wyatt Crockett,n,38
09/10/2015,Tonga,14,Nehe Milner-Skudder,y,80
17/10/2015,France,23,Sonny Bill Williams,n,28
17/10/2015,France,3,Owen Franks,y,51
17/10/2015,France,21,Tawera Kerr-Barlow,n,15
17/10/2015,France,5,Samuel Whitelock,y,80
17/10/2015,France,4,Brodie Retallick,y,80
17/10/2015,France,15,Ben Smith,y,80
17/10/2015,France,16,Keven Mealamu,n,20
17/10/2015,France,11,Julian Savea,y,80
17/10/2015,France,17,Joe Moody,n,52
17/10/2015,France,6,Jerome Kaino,y,65
17/10/2015,France,2,Dane Coles,y,60
17/10/2015,France,18,Charlie Faumuina,n,29
17/10/2015,France,7,Richie McCaw,y,68
17/10/2015,France,9,Aaron Smith,y,65
17/10/2015,France,19,Victor Vito,n,15
17/10/2015,France,8,Kieran Read,y,80
17/10/2015,France,20,Sam Cane,n,12
17/10/2015,France,13,Conrad Smith,y,52
17/10/2015,France,22,Beauden Barrett,n,40
17/10/2015,France,10,Daniel Carter,y,80
17/10/2015,France,12,Ma'a Nonu,y,80
17/10/2015,France,1,Wyatt Crockett,y,28
17/10/2015,France,14,Nehe Milner-Skudder,y,40
24/10/2015,South Africa,23,Sonny Bill Williams,n,28
24/10/2015,South Africa,3,Owen Franks,y,52
24/10/2015,South Africa,21,Tawera Kerr-Barlow,n,0
24/10/2015,South Africa,5,Samuel Whitelock,y,80
24/10/2015,South Africa,4,Brodie Retallick,y,80
24/10/2015,South Africa,15,Ben Smith,y,80
24/10/2015,South Africa,16,Keven Mealamu,n,13
24/10/2015,South Africa,11,Julian Savea,y,80
24/10/2015,South Africa,1,Joe Moody,y,69
24/10/2015,South Africa,6,Jerome Kaino,y,67
24/10/2015,South Africa,2,Dane Coles,y,67
24/10/2015,South Africa,18,Charlie Faumuina,n,28
24/10/2015,South Africa,7,Richie McCaw,y,80
24/10/2015,South Africa,9,Aaron Smith,y,80
24/10/2015,South Africa,17,Ben Franks,n,11
24/10/2015,South Africa,19,Victor Vito,n,0
24/10/2015,South Africa,8,Kieran Read,y,80
24/10/2015,South Africa,20,Sam Cane,n,13
24/10/2015,South Africa,13,Conrad Smith,y,80
24/10/2015,South Africa,22,Beauden Barrett,n,31
24/10/2015,South Africa,10,Daniel Carter,y,80
24/10/2015,South Africa,12,Ma'a Nonu,y,52
24/10/2015,South Africa,14,Nehe Milner-Skudder,y,49
31/10/2015,Australia,23,Sonny Bill Williams,n,40
31/10/2015,Australia,3,Owen Franks,y,54
31/10/2015,Australia,21,Tawera Kerr-Barlow,n,9
31/10/2015,Australia,5,Samuel Whitelock,y,80
31/10/2015,Australia,4,Brodie Retallick,y,80
31/10/2015,Australia,15,Ben Smith,y,80
31/10/2015,Australia,16,Keven Mealamu,n,15
31/10/2015,Australia,11,Julian Savea,y,80
31/10/2015,Australia,1,Joe Moody,y,58
31/10/2015,Australia,6,Jerome Kaino,y,71
31/10/2015,Australia,2,Dane Coles,y,65
31/10/2015,Australia,18,Charlie Faumuina,n,26
31/10/2015,Australia,7,Richie McCaw,y,80
31/10/2015,Australia,9,Aaron Smith,y,71
31/10/2015,Australia,17,Ben Franks,n,22
31/10/2015,Australia,19,Victor Vito,n,9
31/10/2015,Australia,8,Kieran Read,y,80
31/10/2015,Australia,20,Sam Cane,n,0
31/10/2015,Australia,13,Conrad Smith,y,40
31/10/2015,Australia,22,Beauden Barrett,n,16
31/10/2015,Australia,10,Daniel Carter,y,80
31/10/2015,Australia,12,Ma'a Nonu,y,80
31/10/2015,Australia,14,Nehe Milner-Skudder,y,64
11/06/2016,Wales,12,Ryan Crotty,y,80
11/06/2016,Wales,10,Aaron Cruden,y,80
11/06/2016,Wales,20,Ardie Savea,n,19
11/06/2016,Wales,3,Owen Franks,y,45
11/06/2016,Wales,5,Brodie Retallick,y,80
11/06/2016,Wales,15,Ben Smith,y,80
11/06/2016,Wales,4,Luke Romano,y,53
11/06/2016,Wales,11,Julian Savea,y,43
11/06/2016,Wales,1,Joe Moody,y,48
11/06/2016,Wales,13,Malakai Fekitoa,y,74
11/06/2016,Wales,14,Waisake Naholo,y,80
11/06/2016,Wales,6,Jerome Kaino,y,80
11/06/2016,Wales,2,Dane Coles,y,72
11/06/2016,Wales,18,Charlie Faumuina,n,35
11/06/2016,Wales,9,Aaron Smith,y,69
11/06/2016,Wales,23,Seta Tamanivalu,n,6
11/06/2016,Wales,16,Nathan Harris,n,8
11/06/2016,Wales,21,TJ Perenara,n,11
11/06/2016,Wales,8,Kieran Read,y,80
11/06/2016,Wales,7,Sam Cane,y,61
11/06/2016,Wales,22,Beauden Barrett,n,37
11/06/2016,Wales,19,Patrick Tuipulotu,n,27
11/06/2016,Wales,17,Wyatt Crockett,n,32
18/06/2016,Wales,12,Ryan Crotty,y,80
18/06/2016,Wales,10,Aaron Cruden,y,33
18/06/2016,Wales,20,Ardie Savea,n,23
18/06/2016,Wales,3,Owen Franks,y,46
18/06/2016,Wales,5,Samuel Whitelock,y,80
18/06/2016,Wales,4,Brodie Retallick,y,68
18/06/2016,Wales,14,Ben Smith,y,65
18/06/2016,Wales,15,Israel Dagg,y,80
18/06/2016,Wales,1,Joe Moody,y,54
18/06/2016,Wales,13,Malakai Fekitoa,y,67
18/06/2016,Wales,11,Waisake Naholo,y,80
18/06/2016,Wales,6,Jerome Kaino,y,80
18/06/2016,Wales,2,Dane Coles,y,76
18/06/2016,Wales,18,Charlie Faumuina,n,34
18/06/2016,Wales,9,Aaron Smith,y,80
18/06/2016,Wales,23,Seta Tamanivalu,n,13
18/06/2016,Wales,16,Nathan Harris,n,4
18/06/2016,Wales,21,TJ Perenara,n,15
18/06/2016,Wales,8,Kieran Read,y,80
18/06/2016,Wales,7,Sam Cane,y,57
18/06/2016,Wales,22,Beauden Barrett,n,47
18/06/2016,Wales,19,Patrick Tuipulotu,n,12
18/06/2016,Wales,17,Wyatt Crockett,n,26
25/06/2016,Wales,12,Ryan Crotty,y,55
25/06/2016,Wales,16,Codie Taylor,n,8
25/06/2016,Wales,13,George Moala,y,49
25/06/2016,Wales,21,Tawera Kerr-Barlow,n,8
25/06/2016,Wales,5,Samuel Whitelock,y,80
25/06/2016,Wales,4,Brodie Retallick,y,65
25/06/2016,Wales,14,Ben Smith,y,80
25/06/2016,Wales,19,Luke Romano,n,15
25/06/2016,Wales,15,Israel Dagg,y,80
25/06/2016,Wales,11,Julian Savea,y,80
25/06/2016,Wales,1,Joe Moody,y,53
25/06/2016,Wales,23,Waisake Naholo,n,31
25/06/2016,Wales,2,Dane Coles,y,72
25/06/2016,Wales,3,Charlie Faumuina,y,53
25/06/2016,Wales,9,Aaron Smith,y,72
25/06/2016,Wales,18,Ofa Tuungafasi,n,27
25/06/2016,Wales,22,Lima Sopoaga,n,25
25/06/2016,Wales,20,Liam Squire,n,25
25/06/2016,Wales,8,Kieran Read,y,80
25/06/2016,Wales,7,Sam Cane,y,80
25/06/2016,Wales,10,Beauden Barrett,y,80
25/06/2016,Wales,6,Elliot Dixon,y,55
25/06/2016,Wales,17,Wyatt Crockett,n,27
20/08/2016,Australia,12,Ryan Crotty,y,40
20/08/2016,Australia,2,Codie Taylor,y,3
20/08/2016,Australia,22,Aaron Cruden,n,40
20/08/2016,Australia,20,Ardie Savea,n,16
20/08/2016,Australia,3,Owen Franks,y,46
20/08/2016,Australia,5,Samuel Whitelock,y,80
20/08/2016,Australia,4,Brodie Retallick,y,80
20/08/2016,Australia,14,Ben Smith,y,80
20/08/2016,Australia,15,Israel Dagg,y,80
20/08/2016,Australia,23,Julian Savea,n,40
20/08/2016,Australia,13,Malakai Fekitoa,y,80
