url,match_id,competition,season,competition_name,match_date,team,home_away,home_score_FT,away_score_FT,home_score_HT,away_score_HT,possession_pct,Tries,Metres_Gained,Carries,Defenders_Beaten,Clean_Breaks,Passes,Offloads,Turnovers_Conceded,Tackles_Attempted,Missed_Tackles,Turnovers_Won,Kicks_In_Play,Conversions,Conversion_Accuracy,Penalty_Goals,Penalty_Goal_Accuracy,Drop_Goals,Drop_Goal_Accuracy,Rucks_Won,Rucks_Lost,Rucks_Won_Pct,Mauls_Won,Lineouts_Won,Lineouts_Lost,Lineouts_Won_Pct,Scrums_Won,Scrums_Lost,Scrums_Won_Pct,Penalties_Conceded,Red_Cards,Yellow_Cards
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=913012&competitionId=209&seasonId=2013,913012,209,2013,Six Nations,,Scotland,away,38,18,19,11,38.0%,2,273,77,13,5,86,8,12,136,22,0,32,2,50.0%,2,100.0%,0,-,52,9,85.2%,4,9,2,81.8%,5,2,71.4%,12,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=8799&competitionId=3&seasonId=2013,8799,3,2013,International,,England,home,38,21,12,0,48.0%,3,438,87,17,10,120,7,12,111,18,0,23,3,33.3%,6,100.0%,2,0,64,4,94.1%,3,11,2,84.6%,4,1,80.0%,14,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=8799&competitionId=3&seasonId=2013,8799,3,2013,International,,New Zealand,away,38,21,12,0,52.0%,3,398,110,18,7,179,11,12,90,17,0,24,3,100.0%,2,0.0%,0,0,73,5,93.6%,2,9,3,75.0%,7,1,87.5%,13,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=8794&competitionId=3&seasonId=2013,8794,3,2013,International,,England,home,15,16,6,9,58.0%,0,433,119,15,5,161,5,16,87,9,0,29,0,-,7,71.4%,0,-,101,4,96.2%,4,13,5,72.2%,6,0,100.0%,9,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=8794&competitionId=3&seasonId=2013,8794,3,2013,International,,South Africa,away,15,16,6,9,42.0%,1,169,68,9,1,69,1,14,138,15,0,33,1,100.0%,3,100.0%,0,-,56,5,91.8%,7,11,1,91.7%,7,1,87.5%,17,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=8788&competitionId=3&seasonId=2013,8788,3,2013,International,,England,home,14,20,14,11,48.0%,1,434,123,14,2,164,12,18,136,22,0,18,1,0.0%,3,100.0%,0,0,89,5,94.7%,3,12,0,100.0%,5,2,71.4%,14,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=8788&competitionId=3&seasonId=2013,8788,3,2013,International,,Australia,away,14,20,14,11,52.0%,1,349,122,22,5,158,15,13,134,14,0,22,1,0.0%,5,80.0%,1,0,92,2,97.9%,1,13,3,81.3%,9,1,90.0%,13,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=8781&competitionId=3&seasonId=2013,8781,3,2013,,,,home,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=8781&competitionId=3&seasonId=2013,8781,3,2013,,,,away,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/match-centre-france-xv-vs-england-xv,951126,1,2026,Tour Match,Friday 19 June 2026,France A,home,35,19,14,12,50.0%,5,537,148,27,10,176,18,15,146,27,5,27,5,100.0%,0,-,0,-,97,2,98.0%,6,13,2,86.7%,8,0,100.0%,8,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/match-centre-france-xv-vs-england-xv,951126,1,2026,Tour Match,Friday 19 June 2026,England A,away,35,19,14,12,50.0%,3,643,130,27,8,193,12,20,165,27,7,25,3,66.7%,0,-,0,-,87,4,95.6%,4,16,4,80.0%,6,1,85.7%,7,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/nations-championship-2026-fiji-vs-england#stats,949574,114,2026,Nations Championship,Saturday 11 July 2026,Fiji,home,8,73,3,35,42.0%,1,275,92,24,0,110,10,19,106,32,8,16,1,0.0%,1,100.0%,0,-,60,1,98.4%,0,5,0,100.0%,8,1,88.9%,12,1,1
https://www.englandrugby.com/fixtures-and-results/match-centre/nations-championship-2026-fiji-vs-england#stats,949574,114,2026,Nations Championship,Saturday 11 July 2026,England,away,8,73,3,35,58.0%,11,545,102,32,9,132,3,14,104,24,5,21,11,81.8%,0,-,0,-,63,2,96.9%,5,17,0,100.0%,9,2,81.8%,7,0,0
https://www.englandrugby.com/fixtures-and-results/match-centre/nations-championship-2026-argentina-vs-england#stats,949581,114,2026,Nations Championship,Saturday 18 July 2026,Argentina,home,24,31,3,19,63.0%,3,517,187,53,7,230,7,11,123,31,3,23,2,100.0%,1,100.0%,1,0,150,3,98.0%,4,13,3,81.3%,4,0,100.0%,6,0,3
https://www.englandrugby.com/fixtures-and-results/match-centre/nations-championship-2026-argentina-vs-england#stats,949581,114,2026,Nations Championship,Saturday 18 July 2026,England,away,24,31,3,19,37.0%,5,417,100,31,8,140,6,11,275,53,7,25,5,60.0%,0,-,0,0,71,1,98.6%,2,8,1,88.9%,5,0,100.0%,14,0,4
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?team=2&season=2026-2027&matchId=949566&competitionId=114&seasonId=2026,949566,114,2026,Nations Championship,Saturday 4 July 2026,S Africa,home,45,21,17,14,53.0%,7,414,117,30,10,127,4,12,174,29,4,30,7,71.4%,0,-,0,-,98,0,100.0%,5,16,2,88.9%,3,0,100.0%,6,0,1
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?team=2&season=2026-2027&matchId=949566&competitionId=114&seasonId=2026,949566,114,2026,Nations Championship,Saturday 4 July 2026,England,away,45,21,17,14,47.0%,3,288,117,29,4,140,2,9,162,30,1,25,3,100.0%,0,-,0,-,107,5,95.5%,2,10,0,100.0%,3,1,75.0%,13,0,2
