url,match_id,competition,season,team,home_away,player,Tries,Metres,Carries,Defenders_Beaten,Clean_Breaks,Passes,Offloads,Turnovers_Conceded,Turnovers_Won,Points
https://www.englandrugby.com/fixtures-and-results/match-centre/191122-england-new-zealand-autumn-match-centre#stats,930023,3,2023,N Zealand,away,Retallick,,,7,,,3,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/191122-england-new-zealand-autumn-match-centre#stats,930023,3,2023,N Zealand,away,Lomax,,,2,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/191122-england-new-zealand-autumn-match-centre#stats,930023,3,2023,N Zealand,away,Taylor,1,6,7,,,2,,,,5
https://www.englandrugby.com/fixtures-and-results/match-centre/191122-england-new-zealand-autumn-match-centre#stats,930023,3,2023,N Zealand,away,de Groot,,2,5,,,3,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/191122-england-new-zealand-autumn-match-centre#stats,930023,3,2023,N Zealand,away,Taukei'aho,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/191122-england-new-zealand-autumn-match-centre#stats,930023,3,2023,N Zealand,away,Bower,,,1,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/191122-england-new-zealand-autumn-match-centre#stats,930023,3,2023,N Zealand,away,Laulala,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/191122-england-new-zealand-autumn-match-centre#stats,930023,3,2023,N Zealand,away,Frizell,,4,2,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/191122-england-new-zealand-autumn-match-centre#stats,930023,3,2023,N Zealand,away,Sotutu,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/191122-england-new-zealand-autumn-match-centre#stats,930023,3,2023,N Zealand,away,Perenara,,,,,,9,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/191122-england-new-zealand-autumn-match-centre#stats,930023,3,2023,N Zealand,away,Havili,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/191122-england-new-zealand-autumn-match-centre#stats,930023,3,2023,N Zealand,away,Lienert-Brown,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Banks,,1,2,,,,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Kellaway,,18,8,3,,6,2,,1,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Ikitau,,7,3,1,,4,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Kerevi,,39,15,2,,4,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Koroibete,,74,11,2,,7,3,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Lolesio,,9,5,1,,15,3,,,15
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,White,,13,5,2,,43,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Valetini,,15,5,2,,,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Hooper,,7,4,,,4,,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Leota,,3,5,,,4,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Neville,,10,5,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Swain,,,1,,,2,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Alaalatoa,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Porecki,,20,6,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Bell,,19,2,1,1,6,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Fainga'a,1,4,1,,,,,,,5
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Sio,,6,2,,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Slipper,,1,5,,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Philip,,10,5,,,1,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Samu,1,5,2,2,,,,,,5
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Gordon,,1,1,,,10,,,1,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,O'Connor,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,Australia,home,Petaia,1,6,1,1,1,1,,,,5
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Steward,,37,15,2,,5,,1,1,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Nowell,,46,8,5,1,4,2,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Marchant,,12,4,1,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Farrell,,4,2,,,18,,1,,13
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Cokanasiga,,21,5,2,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Smith,,2,4,,,23,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Care,,17,4,,,66,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Vunipola,,34,11,,,9,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Curry,,28,3,1,1,4,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Lawes,,20,6,,,5,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Hill,,8,3,,,4,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Itoje,,2,3,,,3,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Stuart,,22,9,,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,George,,6,5,1,,1,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Genge,1,8,10,2,,4,,1,,5
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Cowan-Dickie,,3,2,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Vunipola,,5,2,2,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Heyes,,1,1,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Chessum,,12,3,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Ludlam,,26,6,2,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,van Poortvliet,1,3,1,,,4,,,,5
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Porter,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220702-australia-england-tour-match-centre#stats,931078,3,2022,England,away,Arundell,1,54,2,4,2,,,,,5
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Steward,,90,12,2,,2,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Malins,,32,7,3,,2,1,3,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Daly,,14,3,,1,3,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Slade,,16,6,4,,9,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Nowell,,49,6,2,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Smith,,20,7,2,,31,2,,,18
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Randall,,8,5,,,60,2,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Dombrandt,1,61,16,4,,3,,2,,5
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Curry,,2,2,,,3,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Lawes,,16,9,1,,4,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Itoje,,29,11,,,9,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Ewels,,20,11,,,2,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Sinckler,,10,11,,,4,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Cowan-Dickie,,2,3,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Genge,,26,13,1,1,3,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,George,,7,3,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Marler,,2,1,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Stuart,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Isiekwe,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Simmonds,,5,5,,,1,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Youngs,,4,1,,,23,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Ford,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,England,home,Marchant,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Williams,,67,12,,1,6,2,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Cuthbert,,146,17,7,2,4,2,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Watkin,,2,4,,,4,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Tompkins,1,16,12,,,15,1,,,5
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Adams,1,63,11,6,1,7,2,,,5
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Biggar,,,3,,,47,,,1,4
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Williams,,24,7,1,1,59,,,1,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Faletau,,29,13,2,,4,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Basham,,27,6,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Moriarty,,17,8,2,,6,,3,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Beard,,5,6,,,5,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Rowlands,,15,14,,,4,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Francis,,,,,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Elias,,8,6,,,3,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Jones,,,1,,,2,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Lake,,4,6,,,,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Thomas,,3,9,,,1,,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Brown,,1,4,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Davies,,2,4,2,,3,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Morgan,,21,3,,,1,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Hardy,1,7,2,,,40,,,,5
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Anscombe,,3,4,,,6,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20220226-england-vs-wales#stats,921093,209,2022,Wales,away,Davies,,,1,,,6,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Daly,,7,9,1,,7,,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Watson,,30,5,1,1,,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Tuilagi,,13,8,1,,2,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Farrell,,17,7,1,,16,,1,,12
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,May,,38,8,2,1,2,2,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Ford,,,2,,,19,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Youngs,,14,5,3,,78,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Vunipola,,23,19,,,9,3,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Underhill,,15,4,1,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Curry,,3,11,1,,3,1,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Lawes,,9,9,,,2,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Itoje,,,5,1,,2,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Sinckler,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,George,,2,4,,,3,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Vunipola,,2,9,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Cowan-Dickie,,2,4,1,,1,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Marler,,1,1,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Cole,,2,2,,,1,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Kruis,,3,4,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Wilson,,3,2,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Spencer,,,,,,4,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Slade,,12,3,,,1,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,England,home,Joseph,,5,2,1,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,le Roux,,8,7,1,1,4,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Kolbe,1,50,4,5,2,1,,1,,5
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Am,,56,5,3,3,4,1,1,1,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,de Allende,,56,12,1,1,6,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Mapimpi,1,45,7,1,2,,,1,,5
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Pollard,,67,8,1,1,10,,2,,22
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,de Klerk,,,,,,47,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Vermeulen,,46,11,,,,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,du Toit,,2,4,,,2,,1,1,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Kolisi,,7,3,,,2,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,de Jager,,,1,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Etzebeth,,11,5,,,2,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Malherbe,,,1,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Mbonambi,,,1,,,1,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Mtawarira,,4,2,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Marx,,4,2,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Kitshoff,,10,4,,1,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Koch,,,3,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Snyman,,3,4,,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Mostert,,,5,,,2,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Louw,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Jantjies,,,,,,12,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre/20191102-england-south-africa-world-cup-final#stats,101596,210,2020,S Africa,away,Steyn,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Brown,,25,13,2,,4,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Rokoduguni,,7,5,,,3,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Barritt,,2,3,,,4,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Eastmond,,4,3,,,3,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,May,1,67,6,4,1,1,,2,,5
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Farrell,,10,8,1,,16,,2,,9
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Care,,23,6,2,1,41,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Vunipola,,24,7,2,1,1,,2,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Robshaw,,4,11,1,,3,2,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Wood,,,1,,,3,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Lawes,,2,3,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Attwood,,31,4,3,1,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Wilson,,1,4,,,1,,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Hartley,,,6,,,3,2,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Marler,,2,6,1,,1,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Webber,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Mullan,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Brookes,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Kruis,,3,2,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Morgan,,2,4,,,1,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Youngs,,,,,,8,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Ford,,,,,,1,,,,2
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,England,home,Watson,,,,,,,,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Dagg,,73,19,,,18,2,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Smith,,50,12,3,2,7,1,,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Smith,,26,9,1,,9,1,1,,
https://www.englandrugby.com/fixtures-and-results/match-centre-elite?matchId=7470&competitionId=3&seasonId=2015#stats,7470,3,2015,New Zealand,away,Bill Williams,,66,16,5,2,9,2,1,,
